epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
506,10,5,"[3, 54, 28, 72, 29, 10, 92, 76, 88, 65]","[54, 28, 72, 29, 10, 92, 76, 88, 65]",[3],0.7332863798935264,0.12318166304242545,2.0,0,0,"[3, 28, 72, 29, 10, 92, 76, 65]","[54, 88]","[3, 28, 72, 29, 10, 92, 76, 65]","[54, 88]","[28, 72, 29, 10, 92, 76, 65]",[3],"[54, 88]",[],2,0.5755962133407593,"{""0"": 4.554015159606934, ""1"": -1.0}",0,0,"[3, 28, 72, 29, 92, 76, 65]","[54, 10, 88]","[3, 28, 72, 29, 92, 76, 65]","[54, 10, 88]","[28, 72, 29, 92, 76, 65]",[3],"[54, 10, 88]",[],"[3, 28, 72, 29, 92, 76, 65]","[54, 10, 88]","[28, 72, 29, 92, 76, 65]",[3],"[54, 10, 88]",[],6,1,3,0
507,10,5,"[0, 39, 30, 66, 90, 31, 6, 99, 76, 61]","[39, 30, 66, 90, 31, 6, 99, 76, 61]",[0],0.6979942413409879,0.18047688483260393,2.0,0,0,"[0, 39, 30, 66, 90, 31, 6, 99, 76, 61]",[],"[0, 39, 30, 66, 90, 31, 6, 99, 76, 61]",[],"[39, 30, 66, 90, 31, 6, 99, 76, 61]",[0],[],[],2,0.4342923164367676,"{""0"": 1.4439371824264526, ""1"": 1.9858276844024658}",1,0,"[31, 99]","[0, 39, 30, 66, 90, 6, 76, 61]","[31, 99]","[0, 39, 30, 66, 90, 6, 76, 61]","[31, 99]",[],"[39, 30, 66, 90, 6, 76, 61]",[0],"[31, 99]","[0, 39, 30, 66, 90, 6, 76, 61]","[31, 99]",[],"[39, 30, 66, 90, 6, 76, 61]",[0],2,0,7,1
508,10,5,"[4, 63, 43, 99, 49, 66, 92, 34, 23, 16]","[63, 43, 99, 49, 66, 92, 34, 23, 16]",[4],0.8669619342202455,0.10952359155673974,2.0,0,0,"[4, 63, 43, 99, 49, 66, 92, 34, 23, 16]",[],"[4, 63, 43, 99, 49, 66, 92, 34, 23, 16]",[],"[63, 43, 99, 49, 66, 92, 34, 23, 16]",[4],[],[],3,0.5066174268722534,"{""0"": 3.360966444015503, ""1"": 3.4705541133880615, ""2"": 1.6851791143417358}",1,0,"[4, 43, 92, 16]","[63, 99, 49, 66, 34, 23]","[4, 43, 92, 16]","[63, 99, 49, 66, 34, 23]","[43, 92, 16]",[4],"[63, 99, 49, 66, 34, 23]",[],"[4, 43, 92, 16]","[63, 99, 49, 66, 34, 23]","[43, 92, 16]",[4],"[63, 99, 49, 66, 34, 23]",[],3,1,6,0
509,10,5,"[4, 16, 72, 98, 5, 9, 68, 96, 61, 36]","[16, 72, 98, 5, 9, 68, 96, 61, 36]",[4],0.8508061471085964,0.15352599944012985,2.0,0,0,"[4, 16, 72, 98, 9, 68, 96, 61, 36]",[5],"[4, 16, 72, 98, 9, 68, 96, 61, 36]",[5],"[16, 72, 98, 9, 68, 96, 61, 36]",[4],[5],[],3,0.3799588978290558,"{""0"": 3.220228672027588, ""1"": 1.5757787227630615, ""2"": 1.7606106996536255}",0,0,"[4, 16, 72, 98, 36]","[5, 9, 68, 96, 61]","[4, 16, 72, 98, 36]","[5, 9, 68, 96, 61]","[16, 72, 98, 36]",[4],"[5, 9, 68, 96, 61]",[],"[4, 16, 72, 98, 36]","[5, 9, 68, 96, 61]","[16, 72, 98, 36]",[4],"[5, 9, 68, 96, 61]",[],4,1,5,0
510,10,5,"[3, 22, 77, 12, 92, 89, 30, 14, 16, 21]","[22, 77, 12, 92, 89, 30, 14, 16, 21]",[3],0.531762133058667,0.0702681154783377,2.0,0,0,"[3, 22, 77, 12, 92, 14, 16, 21]","[89, 30]","[3, 22, 77, 12, 92, 14, 16, 21]","[89, 30]","[22, 77, 12, 92, 14, 16, 21]",[3],"[89, 30]",[],2,0.44886094331741333,"{""0"": 1.2052401304244995, ""1"": 3.9069271087646484}",1,0,"[22, 12, 92, 14, 16, 21]","[3, 77, 89, 30]","[22, 12, 92, 14, 16, 21]","[3, 77, 89, 30]","[22, 12, 92, 14, 16, 21]",[],"[77, 89, 30]",[3],"[22, 12, 92, 14, 16, 21]","[3, 77, 89, 30]","[22, 12, 92, 14, 16, 21]",[],"[77, 89, 30]",[3],6,0,3,1
511,10,5,"[3, 46, 80, 89, 57, 40, 50, 0, 28, 8]","[46, 80, 89, 57, 40, 50, 28, 8]","[3, 0]",0.652771453054737,0.10988911463085271,2.0,0,0,"[3, 46, 80, 89, 57, 40, 50, 0, 28, 8]",[],"[3, 46, 80, 89, 57, 40, 50, 0, 28, 8]",[],"[46, 80, 89, 57, 40, 50, 28, 8]","[3, 0]",[],[],2,0.6605141758918762,"{""0"": 3.3651084899902344, ""1"": -1.0}",0,0,"[3, 46, 80, 89, 57, 40, 50, 28, 8]",[0],"[3, 46, 80, 89, 57, 40, 50, 28, 8]",[0],"[46, 80, 89, 57, 40, 50, 28, 8]",[3],[],[0],"[3, 46, 80, 89, 57, 40, 50, 28, 8]",[0],"[46, 80, 89, 57, 40, 50, 28, 8]",[3],[],[0],8,1,0,1
512,10,5,"[1, 88, 28, 14, 18, 10, 63, 68, 15, 58]","[88, 28, 14, 18, 10, 63, 68, 15, 58]",[1],0.6662434394689012,0.11062962046359226,2.0,0,0,"[1, 28, 14, 18, 10, 63, 68, 15, 58]",[88],"[1, 28, 14, 18, 10, 63, 68, 15, 58]",[88],"[28, 14, 18, 10, 63, 68, 15, 58]",[1],[88],[],2,0.570430338382721,"{""0"": 2.233407974243164, ""1"": -1.0}",0,0,"[28, 14, 18, 10, 63, 68, 15, 58]","[1, 88]","[28, 14, 18, 10, 63, 68, 15, 58]","[1, 88]","[28, 14, 18, 10, 63, 68, 15, 58]",[],[88],[1],"[28, 14, 18, 10, 63, 68, 15, 58]","[1, 88]","[28, 14, 18, 10, 63, 68, 15, 58]",[],[88],[1],8,0,1,1
513,10,5,"[0, 40, 23, 91, 32, 18, 64, 41, 68, 70]","[40, 23, 91, 32, 18, 64, 41, 68, 70]",[0],0.6492347701462033,0.16543929929823145,2.0,0,0,"[0, 40, 23, 91, 32, 18, 64, 41, 68, 70]",[],"[0, 40, 23, 91, 32, 18, 64, 41, 68, 70]",[],"[40, 23, 91, 32, 18, 64, 41, 68, 70]",[0],[],[],2,0.4743790626525879,"{""0"": 1.67240309715271, ""1"": 1.8998265266418457}",1,0,"[40, 32]","[0, 23, 91, 18, 64, 41, 68, 70]","[40, 32]","[0, 23, 91, 18, 64, 41, 68, 70]","[40, 32]",[],"[23, 91, 18, 64, 41, 68, 70]",[0],"[40, 32]","[0, 23, 91, 18, 64, 41, 68, 70]","[40, 32]",[],"[23, 91, 18, 64, 41, 68, 70]",[0],2,0,7,1
514,10,5,"[4, 12, 11, 69, 41, 79, 22, 3, 54, 28]","[12, 11, 69, 41, 79, 22, 54, 28]","[4, 3]",1.1612884086702904,0.14470427479723347,2.0,0,0,"[4, 11, 69, 41, 79, 22, 3, 54, 28]",[12],"[4, 11, 69, 41, 79, 22, 3, 54, 28]",[12],"[11, 69, 41, 79, 22, 54, 28]","[4, 3]",[12],[],2,0.5957923531532288,"{""0"": 1.480138897895813, ""1"": -1.0}",0,0,"[4, 11, 69, 41, 79, 22, 3, 28]","[12, 54]","[4, 11, 69, 41, 79, 22, 3, 28]","[12, 54]","[11, 69, 41, 79, 22, 28]","[4, 3]","[12, 54]",[],"[4, 11, 69, 41, 79, 22, 3, 28]","[12, 54]","[11, 69, 41, 79, 22, 28]","[4, 3]","[12, 54]",[],6,2,2,0
515,10,5,"[0, 34, 15, 49, 45, 17, 59, 22, 51, 12]","[34, 15, 49, 45, 17, 59, 22, 51, 12]",[0],0.7287996987935688,0.11930856562968822,2.0,0,0,"[0, 34, 15, 49, 45, 17, 59, 22, 51, 12]",[],"[0, 34, 15, 49, 45, 17, 59, 22, 51, 12]",[],"[34, 15, 49, 45, 17, 59, 22, 51, 12]",[0],[],[],2,0.4916594922542572,"{""0"": 1.8286603689193726, ""1"": -1.0}",0,0,"[34, 15, 49, 45, 17, 59, 22, 51, 12]",[0],"[34, 15, 49, 45, 17, 59, 22, 51, 12]",[0],"[34, 15, 49, 45, 17, 59, 22, 51, 12]",[],[],[0],"[34, 15, 49, 45, 17, 59, 22, 51, 12]",[0],"[34, 15, 49, 45, 17, 59, 22, 51, 12]",[],[],[0],9,0,0,1
516,10,5,"[4, 73, 14, 1, 74, 45, 29, 13, 6, 2]","[73, 14, 74, 45, 29, 13, 6]","[4, 1, 2]",0.7182580360633143,0.1605324293087268,2.0,0,0,"[4, 14, 1, 74, 45, 29, 13, 6, 2]",[73],"[4, 14, 1, 74, 45, 29, 13, 6, 2]",[73],"[14, 74, 45, 29, 13, 6]","[4, 1, 2]",[73],[],3,0.5112819671630859,"{""0"": 4.639320373535156, ""1"": 1.9712409973144531, ""2"": -1.0}",0,0,"[4, 14, 1, 74, 45, 6]","[73, 29, 13, 2]","[4, 14, 1, 74, 45, 6]","[73, 29, 13, 2]","[14, 74, 45, 6]","[4, 1]","[73, 29, 13]",[2],"[4, 14, 1, 74, 45, 6]","[73, 29, 13, 2]","[14, 74, 45, 6]","[4, 1]","[73, 29, 13]",[2],4,2,3,1
517,10,5,"[0, 59, 78, 85, 24, 97, 42, 9, 29, 51]","[59, 78, 85, 24, 97, 42, 9, 29, 51]",[0],0.94707321386005,0.11964483770573542,2.0,0,0,"[0, 59, 85, 24, 97, 42, 9, 29, 51]",[78],"[0, 59, 85, 24, 97, 42, 9, 29, 51]",[78],"[59, 85, 24, 97, 42, 9, 29, 51]",[0],[78],[],2,0.39671552181243896,"{""0"": 2.9807727336883545, ""1"": 2.5983617305755615}",0,0,"[0, 85, 24, 42, 29, 51]","[59, 78, 97, 9]","[0, 85, 24, 42, 29, 51]","[59, 78, 97, 9]","[85, 24, 42, 29, 51]",[0],"[59, 78, 97, 9]",[],"[0, 85, 24, 42, 29, 51]","[59, 78, 97, 9]","[85, 24, 42, 29, 51]",[0],"[59, 78, 97, 9]",[],5,1,4,0
518,10,5,"[1, 20, 25, 70, 84, 3, 10, 28, 85, 58]","[20, 25, 70, 84, 10, 28, 85, 58]","[1, 3]",0.9362704832336,0.16414811296144016,2.0,0,0,"[1, 20, 25, 70, 84, 3, 10, 28, 85, 58]",[],"[1, 20, 25, 70, 84, 3, 10, 28, 85, 58]",[],"[20, 25, 70, 84, 10, 28, 85, 58]","[1, 3]",[],[],2,0.3801155388355255,"{""0"": 2.234187364578247, ""1"": 2.138169527053833}",0,0,"[1, 20, 25, 70, 84, 3, 85]","[10, 28, 58]","[1, 20, 25, 70, 84, 3, 85]","[10, 28, 58]","[20, 25, 70, 84, 85]","[1, 3]","[10, 28, 58]",[],"[1, 20, 25, 70, 84, 3, 85]","[10, 28, 58]","[20, 25, 70, 84, 85]","[1, 3]","[10, 28, 58]",[],5,2,3,0
519,10,5,"[0, 23, 4, 73, 84, 72, 12, 77, 40, 1]","[23, 73, 84, 72, 12, 77, 40]","[0, 4, 1]",0.7583397601055579,0.10822007678550649,2.0,0,0,"[0, 4, 84, 72, 77, 40, 1]","[23, 73, 12]","[0, 4, 84, 72, 77, 40, 1]","[23, 73, 12]","[84, 72, 77, 40]","[0, 4, 1]","[23, 73, 12]",[],3,0.518150806427002,"{""0"": 3.4672179222106934, ""1"": -1.0, ""2"": -1.0}",0,0,"[4, 72, 77, 40, 1]","[0, 23, 73, 84, 12]","[4, 72, 77, 40, 1]","[0, 23, 73, 84, 12]","[72, 77, 40]","[4, 1]","[23, 73, 84, 12]",[0],"[4, 72, 77, 40, 1]","[0, 23, 73, 84, 12]","[72, 77, 40]","[4, 1]","[23, 73, 84, 12]",[0],3,2,4,1
520,10,5,"[0, 97, 36, 50, 79, 11, 91, 31, 52, 5]","[97, 36, 50, 79, 11, 91, 31, 52, 5]",[0],0.7545582156417417,0.1002678445848652,2.0,0,0,"[0, 36, 50, 79, 11, 91, 31, 52, 5]",[97],"[0, 36, 50, 79, 11, 91, 31, 52, 5]",[97],"[36, 50, 79, 11, 91, 31, 52, 5]",[0],[97],[],3,0.4075070917606354,"{""0"": 4.396059513092041, ""1"": 1.9306015968322754, ""2"": -1.0}",0,0,"[50, 79, 11, 91, 31, 52]","[0, 97, 36, 5]","[50, 79, 11, 91, 31, 52]","[0, 97, 36, 5]","[50, 79, 11, 91, 31, 52]",[],"[97, 36, 5]",[0],"[50, 79, 11, 91, 31, 52]","[0, 97, 36, 5]","[50, 79, 11, 91, 31, 52]",[],"[97, 36, 5]",[0],6,0,3,1
521,10,5,"[3, 64, 19, 63, 21, 5, 81, 96, 37, 47]","[64, 19, 63, 21, 5, 81, 96, 37, 47]",[3],0.67177564914116,0.09606321793665851,2.0,0,0,"[3, 64, 19, 63, 21, 5, 81, 96, 37, 47]",[],"[3, 64, 19, 63, 21, 5, 81, 96, 37, 47]",[],"[64, 19, 63, 21, 5, 81, 96, 37, 47]",[3],[],[],3,0.48763665556907654,"{""0"": 3.3060779571533203, ""1"": 1.7028661966323853, ""2"": 3.5130615234375}",2,0,"[3, 64, 21, 5]","[19, 63, 81, 96, 37, 47]","[3, 64, 21, 5]","[19, 63, 81, 96, 37, 47]","[64, 21, 5]",[3],"[19, 63, 81, 96, 37, 47]",[],"[3, 64, 21, 5]","[19, 63, 81, 96, 37, 47]","[64, 21, 5]",[3],"[19, 63, 81, 96, 37, 47]",[],3,1,6,0
522,10,5,"[0, 90, 92, 74, 71, 1, 56, 95, 27, 89]","[90, 92, 74, 71, 56, 95, 27, 89]","[0, 1]",0.7494804821381389,0.06110356212088952,2.0,0,0,"[90, 92, 74, 71, 1, 56, 27, 89]","[0, 95]","[90, 92, 74, 71, 1, 56, 27, 89]","[0, 95]","[90, 92, 74, 71, 56, 27, 89]",[1],[95],[0],2,0.3879701793193817,"{""0"": 2.9411725997924805, ""1"": -1.0}",0,0,"[90, 92, 74, 71, 1, 56, 27]","[0, 95, 89]","[90, 92, 74, 71, 1, 56, 27]","[0, 95, 89]","[90, 92, 74, 71, 56, 27]",[1],"[95, 89]",[0],"[90, 92, 74, 71, 1, 56, 27]","[0, 95, 89]","[90, 92, 74, 71, 56, 27]",[1],"[95, 89]",[0],6,1,2,1
523,10,5,"[2, 30, 31, 27, 47, 4, 15, 52, 91, 24]","[30, 31, 27, 47, 15, 52, 91, 24]","[2, 4]",1.1372110448911967,0.2337900335777492,2.0,0,0,"[2, 30, 31, 27, 47, 4, 15, 52, 91, 24]",[],"[2, 30, 31, 27, 47, 4, 15, 52, 91, 24]",[],"[30, 31, 27, 47, 15, 52, 91, 24]","[2, 4]",[],[],2,0.39205190539360046,"{""0"": 0.3517054617404938, ""1"": -1.0}",0,0,"[2, 30, 27, 47, 4, 15, 52, 91, 24]",[31],"[2, 30, 27, 47, 4, 15, 52, 91, 24]",[31],"[30, 27, 47, 15, 52, 91, 24]","[2, 4]",[31],[],"[2, 30, 27, 47, 4, 15, 52, 91, 24]",[31],"[30, 27, 47, 15, 52, 91, 24]","[2, 4]",[31],[],7,2,1,0
524,10,5,"[3, 17, 42, 9, 5, 40, 74, 35, 49, 16]","[17, 42, 9, 5, 40, 74, 35, 49, 16]",[3],0.6774800002987631,0.08447447376157458,2.0,0,0,"[3, 17, 42, 9, 5, 40, 74, 35, 49, 16]",[],"[3, 17, 42, 9, 5, 40, 74, 35, 49, 16]",[],"[17, 42, 9, 5, 40, 74, 35, 49, 16]",[3],[],[],2,0.5999767184257507,"{""0"": 2.2453126907348633, ""1"": -1.0}",0,0,"[3, 17, 42, 9, 5, 40, 74, 49, 16]",[35],"[3, 17, 42, 9, 5, 40, 74, 49, 16]",[35],"[17, 42, 9, 5, 40, 74, 49, 16]",[3],[35],[],"[3, 17, 42, 9, 5, 40, 74, 49, 16]",[35],"[17, 42, 9, 5, 40, 74, 49, 16]",[3],[35],[],8,1,1,0
525,10,5,"[3, 32, 5, 47, 86, 10, 94, 44, 13, 27]","[32, 5, 47, 86, 10, 94, 44, 13, 27]",[3],0.7160929965211806,0.12302326386251994,2.0,0,0,"[3, 32, 5, 47, 86, 10, 94, 44, 13, 27]",[],"[3, 32, 5, 47, 86, 10, 94, 44, 13, 27]",[],"[32, 5, 47, 86, 10, 94, 44, 13, 27]",[3],[],[],2,0.43804091215133667,"{""0"": 0.8253015279769897, ""1"": -1.0}",0,0,"[3, 5, 47, 86, 10, 94, 44, 13, 27]",[32],"[3, 5, 47, 86, 10, 94, 44, 13, 27]",[32],"[5, 47, 86, 10, 94, 44, 13, 27]",[3],[32],[],"[3, 5, 47, 86, 10, 94, 44, 13, 27]",[32],"[5, 47, 86, 10, 94, 44, 13, 27]",[3],[32],[],8,1,1,0
526,10,5,"[1, 85, 17, 4, 76, 51, 57, 26, 8, 20]","[85, 17, 76, 51, 57, 26, 8, 20]","[1, 4]",0.7040755897451114,0.09054000850711968,2.0,0,0,"[1, 85, 76, 51, 57, 26, 8, 20]","[17, 4]","[1, 85, 76, 51, 57, 26, 8, 20]","[17, 4]","[85, 76, 51, 57, 26, 8, 20]",[1],[17],[4],2,0.36936044692993164,"{""0"": 1.1372461318969727, ""1"": 1.6850805282592773}",1,0,"[8, 20]","[1, 85, 17, 4, 76, 51, 57, 26]","[8, 20]","[1, 85, 17, 4, 76, 51, 57, 26]","[8, 20]",[],"[85, 17, 76, 51, 57, 26]","[1, 4]","[8, 20]","[1, 85, 17, 4, 76, 51, 57, 26]","[8, 20]",[],"[85, 17, 76, 51, 57, 26]","[1, 4]",2,0,6,2
527,10,5,"[2, 0, 62, 40, 12, 82, 26, 44, 73, 81]","[62, 40, 12, 82, 26, 44, 73, 81]","[2, 0]",0.8506432258537808,0.1055327463853522,2.0,0,0,"[2, 0, 40, 82, 26, 44, 81]","[62, 12, 73]","[2, 0, 40, 82, 26, 44, 81]","[62, 12, 73]","[40, 82, 26, 44, 81]","[2, 0]","[62, 12, 73]",[],2,0.8369522094726562,"{""0"": 3.264364004135132, ""1"": 1.9949228763580322}",0,0,"[2, 0, 40, 44, 81]","[62, 12, 82, 26, 73]","[2, 0, 40, 44, 81]","[62, 12, 82, 26, 73]","[40, 44, 81]","[2, 0]","[62, 12, 82, 26, 73]",[],"[2, 0, 40, 44, 81]","[62, 12, 82, 26, 73]","[40, 44, 81]","[2, 0]","[62, 12, 82, 26, 73]",[],3,2,5,0
528,10,5,"[3, 54, 44, 31, 73, 7, 29, 50, 85, 67]","[54, 44, 31, 73, 7, 29, 50, 85, 67]",[3],1.050260000697838,0.14341800921421677,2.0,0,0,"[3, 31, 73, 7, 29, 85, 67]","[54, 44, 50]","[3, 31, 73, 7, 29, 85, 67]","[54, 44, 50]","[31, 73, 7, 29, 85, 67]",[3],"[54, 44, 50]",[],2,0.4512251317501068,"{""0"": 1.317816972732544, ""1"": 2.3427655696868896}",1,0,"[3, 31, 7, 29, 67]","[54, 44, 73, 50, 85]","[3, 31, 7, 29, 67]","[54, 44, 73, 50, 85]","[31, 7, 29, 67]",[3],"[54, 44, 73, 50, 85]",[],"[3, 31, 7, 29, 67]","[54, 44, 73, 50, 85]","[31, 7, 29, 67]",[3],"[54, 44, 73, 50, 85]",[],4,1,5,0
529,10,5,"[2, 62, 36, 26, 29, 78, 13, 76, 41, 65]","[62, 36, 26, 29, 78, 13, 76, 41, 65]",[2],1.011528590092637,0.10325330843940805,2.0,0,0,"[2, 62, 36, 26, 29, 78, 13, 76, 41, 65]",[],"[2, 62, 36, 26, 29, 78, 13, 76, 41, 65]",[],"[62, 36, 26, 29, 78, 13, 76, 41, 65]",[2],[],[],2,0.6479801535606384,"{""0"": 2.5445234775543213, ""1"": -1.0}",0,0,"[2, 62, 36, 29, 78, 13, 76, 41, 65]",[26],"[2, 62, 36, 29, 78, 13, 76, 41, 65]",[26],"[62, 36, 29, 78, 13, 76, 41, 65]",[2],[26],[],"[2, 62, 36, 29, 78, 13, 76, 41, 65]",[26],"[62, 36, 29, 78, 13, 76, 41, 65]",[2],[26],[],8,1,1,0
530,10,5,"[0, 90, 2, 4, 71, 39, 14, 51, 19, 88]","[90, 71, 39, 14, 51, 19, 88]","[0, 2, 4]",0.7720952619229378,0.14668992713509255,2.0,0,0,"[0, 90, 2, 4, 71, 39, 14, 51, 19]",[88],"[0, 90, 2, 4, 71, 39, 14, 51, 19]",[88],"[90, 71, 39, 14, 51, 19]","[0, 2, 4]",[88],[],2,0.3807847201824188,"{""0"": 1.5399389266967773, ""1"": -1.0}",0,0,"[90, 2, 4, 71, 39, 14, 51, 19]","[0, 88]","[90, 2, 4, 71, 39, 14, 51, 19]","[0, 88]","[90, 71, 39, 14, 51, 19]","[2, 4]",[88],[0],"[90, 2, 4, 71, 39, 14, 51, 19]","[0, 88]","[90, 71, 39, 14, 51, 19]","[2, 4]",[88],[0],6,2,1,1
531,10,5,"[3, 63, 47, 6, 12, 92, 40, 56, 67, 31]","[63, 47, 6, 12, 92, 40, 56, 67, 31]",[3],0.700159100406587,0.12749211942604366,2.0,0,0,"[3, 63, 47, 6, 12, 92, 40, 56, 67]",[31],"[3, 63, 47, 6, 12, 92, 40, 56, 67]",[31],"[63, 47, 6, 12, 92, 40, 56, 67]",[3],[31],[],2,0.47472894191741943,"{""0"": 2.4481258392333984, ""1"": 1.9300951957702637}",0,0,"[3, 63, 47, 6, 12, 92, 67]","[40, 56, 31]","[3, 63, 47, 6, 12, 92, 67]","[40, 56, 31]","[63, 47, 6, 12, 92, 67]",[3],"[40, 56, 31]",[],"[3, 63, 47, 6, 12, 92, 67]","[40, 56, 31]","[63, 47, 6, 12, 92, 67]",[3],"[40, 56, 31]",[],6,1,3,0
532,10,5,"[0, 35, 51, 47, 1, 3, 29, 74, 33, 99]","[35, 51, 47, 29, 74, 33, 99]","[0, 1, 3]",0.710601379430968,0.12507539009453933,2.0,0,0,"[0, 35, 51, 47, 1, 3, 29, 74, 33, 99]",[],"[0, 35, 51, 47, 1, 3, 29, 74, 33, 99]",[],"[35, 51, 47, 29, 74, 33, 99]","[0, 1, 3]",[],[],3,0.4534221589565277,"{""0"": 2.134528636932373, ""1"": 1.9558899402618408, ""2"": -1.0}",0,0,"[0, 35, 51, 47, 1, 74, 33]","[3, 29, 99]","[0, 35, 51, 47, 1, 74, 33]","[3, 29, 99]","[35, 51, 47, 74, 33]","[0, 1]","[29, 99]",[3],"[0, 35, 51, 47, 1, 74, 33]","[3, 29, 99]","[35, 51, 47, 74, 33]","[0, 1]","[29, 99]",[3],5,2,2,1
533,10,5,"[2, 47, 66, 92, 87, 93, 38, 50, 96, 37]","[47, 66, 92, 87, 93, 38, 50, 96, 37]",[2],0.5458010786090811,0.105112107760335,2.0,0,0,"[2, 66, 92, 87, 93, 38, 50, 96, 37]",[47],"[2, 66, 92, 87, 93, 38, 50, 96, 37]",[47],"[66, 92, 87, 93, 38, 50, 96, 37]",[2],[47],[],2,0.3920850455760956,"{""0"": 0.5562365055084229, ""1"": -1.0}",0,0,"[2, 66, 92, 87, 93, 38, 50, 37]","[47, 96]","[2, 66, 92, 87, 93, 38, 50, 37]","[47, 96]","[66, 92, 87, 93, 38, 50, 37]",[2],"[47, 96]",[],"[2, 66, 92, 87, 93, 38, 50, 37]","[47, 96]","[66, 92, 87, 93, 38, 50, 37]",[2],"[47, 96]",[],7,1,2,0
534,10,5,"[1, 8, 13, 65, 14, 98, 83, 77, 3, 18]","[8, 13, 65, 14, 98, 83, 77, 18]","[1, 3]",0.5759545716177701,0.05250841142428919,2.0,0,0,"[1, 65, 14, 98, 83, 77, 3]","[8, 13, 18]","[1, 65, 14, 98, 83, 77, 3]","[8, 13, 18]","[65, 14, 98, 83, 77]","[1, 3]","[8, 13, 18]",[],3,0.4517822265625,"{""0"": 1.8477391004562378, ""1"": 1.9505538940429688, ""2"": 2.5239877700805664}",2,0,"[1, 83, 77]","[8, 13, 65, 14, 98, 3, 18]","[1, 83, 77]","[8, 13, 65, 14, 98, 3, 18]","[83, 77]",[1],"[8, 13, 65, 14, 98, 18]",[3],"[1, 83, 77]","[8, 13, 65, 14, 98, 3, 18]","[83, 77]",[1],"[8, 13, 65, 14, 98, 18]",[3],2,1,6,1
535,10,5,"[1, 22, 0, 13, 49, 45, 14, 77, 67, 71]","[22, 13, 49, 45, 14, 77, 67, 71]","[1, 0]",0.6812113579983935,0.17141632826601516,2.0,0,0,"[1, 22, 0, 13, 49, 45, 14, 77, 67, 71]",[],"[1, 22, 0, 13, 49, 45, 14, 77, 67, 71]",[],"[22, 13, 49, 45, 14, 77, 67, 71]","[1, 0]",[],[],2,0.6142961382865906,"{""0"": 3.3287205696105957, ""1"": 1.9861319065093994}",0,0,"[1, 22, 0, 49, 45, 14, 77, 67]","[13, 71]","[1, 22, 0, 49, 45, 14, 77, 67]","[13, 71]","[22, 49, 45, 14, 77, 67]","[1, 0]","[13, 71]",[],"[1, 22, 0, 49, 45, 14, 77, 67]","[13, 71]","[22, 49, 45, 14, 77, 67]","[1, 0]","[13, 71]",[],6,2,2,0
536,10,5,"[4, 0, 52, 96, 2, 77, 15, 63, 99, 45]","[52, 96, 77, 15, 63, 99, 45]","[4, 0, 2]",0.5993188198681532,0.0865954391162384,2.0,0,0,"[4, 52, 96, 2, 77, 15, 63, 99, 45]",[0],"[4, 52, 96, 2, 77, 15, 63, 99, 45]",[0],"[52, 96, 77, 15, 63, 99, 45]","[4, 2]",[],[0],2,0.4860589802265167,"{""0"": 1.7995309829711914, ""1"": -1.0}",0,0,"[4, 52, 96, 2, 77, 15, 63, 45]","[0, 99]","[4, 52, 96, 2, 77, 15, 63, 45]","[0, 99]","[52, 96, 77, 15, 63, 45]","[4, 2]",[99],[0],"[4, 52, 96, 2, 77, 15, 63, 45]","[0, 99]","[52, 96, 77, 15, 63, 45]","[4, 2]",[99],[0],6,2,1,1
537,10,5,"[0, 59, 44, 16, 96, 75, 21, 50, 60, 61]","[59, 44, 16, 96, 75, 21, 50, 60, 61]",[0],0.6225244748838492,0.10594877027930849,2.0,0,0,"[44, 16, 96, 75, 21, 50, 60, 61]","[0, 59]","[44, 16, 96, 75, 21, 50, 60, 61]","[0, 59]","[44, 16, 96, 75, 21, 50, 60, 61]",[],[59],[0],3,0.3672732710838318,"{""0"": 1.137953519821167, ""1"": 1.9745571613311768, ""2"": 3.0412747859954834}",2,0,"[16, 96, 21, 60]","[0, 59, 44, 75, 50, 61]","[16, 96, 21, 60]","[0, 59, 44, 75, 50, 61]","[16, 96, 21, 60]",[],"[59, 44, 75, 50, 61]",[0],"[16, 96, 21, 60]","[0, 59, 44, 75, 50, 61]","[16, 96, 21, 60]",[],"[59, 44, 75, 50, 61]",[0],4,0,5,1
